timestamp,station,pump,sequence_position,pump_status,operating_state,station_pressure_psi,station_flow_pct,pump_load_pct,running_hours_total,start_count_total,elmot_de_h_mm_s,elmot_de_v_mm_s,elmot_de_a_mm_s,elmot_nde_h_mm_s,elmot_nde_v_mm_s,elmot_nde_a_mm_s,pump_de_h_mm_s,pump_de_v_mm_s,pump_de_a_mm_s,pump_nde_h_mm_s,pump_nde_v_mm_s,pump_nde_a_mm_s,vibration_max_mm_s,temp_elmot_de_c,temp_elmot_nde_c,temp_pump_de_c,temp_pump_nde_c,temp_max_c,health_label,failure_mode,event_id,hours_to_failure,data_source,notes
2025-09-16 23:00:00,Batang Station,C,4,OFF,OFF,66.01,39.31,0,2118.4,348,0.046,0.032,0.031,0.038,0.044,0.056,0.059,0.023,0.019,0.027,0.06,0.021,0.06,31.9,30.3,30.8,31.1,31.9,HEALTHY,,,,SYNTHETIC,
2025-09-16 23:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,66.01,39.31,62.39,1486.2,359,0.425,0.358,0.417,0.437,0.371,0.405,0.549,0.384,0.4,0.501,0.463,0.471,0.549,41.2,36.0,41.6,44.0,44.0,HEALTHY,,,,SYNTHETIC,
2025-09-17 00:00:00,Batang Station,A,2,OFF,OFF,71.83,47.03,0,1391.6,288,0.033,0.039,0.012,0.027,0.028,0.023,0.028,0.025,0.03,0.026,0.044,0.037,0.044,32.5,31.1,32.0,31.8,32.5,HEALTHY,,,,SYNTHETIC,
2025-09-17 00:00:00,Batang Station,B,3,OFF,OFF,71.83,47.03,0,1621.6,228,0.018,0.01,0.044,0.035,0.019,0.044,0.042,0.038,0.034,0.051,0.036,0.042,0.051,32.1,30.9,31.6,31.3,32.1,HEALTHY,,,,SYNTHETIC,
2025-09-17 00:00:00,Batang Station,C,4,OFF,OFF,71.83,47.03,0,2118.4,348,0.051,0.044,0.038,0.036,0.029,0.034,0.048,0.037,0.041,0.048,0.032,0.046,0.051,32.0,32.3,31.6,30.9,32.3,HEALTHY,,,,SYNTHETIC,
2025-09-17 00:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,71.83,47.03,61.6,1487.2,359,0.389,0.363,0.425,0.374,0.365,0.436,0.545,0.422,0.495,0.501,0.465,0.437,0.545,39.0,33.8,44.0,44.6,44.6,HEALTHY,,,,SYNTHETIC,
2025-09-17 01:00:00,Batang Station,A,2,OFF,OFF,70.8,44.11,0,1391.6,288,0.04,0.02,0.041,0.052,0.047,0.046,0.038,0.027,0.046,0.035,0.026,0.043,0.052,31.8,31.5,31.2,30.6,31.8,HEALTHY,,,,SYNTHETIC,
2025-09-17 01:00:00,Batang Station,B,3,OFF,OFF,70.8,44.11,0,1621.6,228,0.057,0.044,0.022,0.034,0.031,0.059,0.029,0.029,0.051,0.051,0.042,0.052,0.059,30.9,30.9,31.4,30.4,31.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 01:00:00,Batang Station,C,4,OFF,OFF,70.8,44.11,0,2118.4,348,0.038,0.051,0.049,0.036,0.041,0.032,0.023,0.037,0.036,0.043,0.021,0.033,0.051,31.6,32.0,31.5,30.6,32.0,HEALTHY,,,,SYNTHETIC,
2025-09-17 01:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,70.8,44.11,67.23,1488.2,359,0.46,0.409,0.411,0.392,0.381,0.438,0.483,0.448,0.485,0.468,0.474,0.481,0.485,42.4,36.0,41.4,46.9,46.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 02:00:00,Batang Station,A,2,OFF,OFF,79.03,55.76,0,1391.6,288,0.039,0.048,0.032,0.056,0.026,0.04,0.036,0.038,0.028,0.04,0.034,0.04,0.056,31.9,31.9,31.7,30.9,31.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 02:00:00,Batang Station,B,3,OFF,OFF,79.03,55.76,0,1621.6,228,0.045,0.059,0.049,0.033,0.026,0.028,0.051,0.031,0.041,0.036,0.03,0.056,0.059,31.2,30.6,31.2,30.2,31.2,HEALTHY,,,,SYNTHETIC,
2025-09-17 02:00:00,Batang Station,C,4,OFF,OFF,79.03,55.76,0,2118.4,348,0.035,0.035,0.04,0.038,0.055,0.04,0.035,0.03,0.043,0.039,0.049,0.034,0.055,30.5,31.5,30.4,31.6,31.6,HEALTHY,,,,SYNTHETIC,
2025-09-17 02:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,79.03,55.76,62.3,1489.2,359,0.46,0.395,0.524,0.504,0.408,0.449,0.516,0.398,0.386,0.547,0.442,0.542,0.547,37.6,33.4,39.9,44.9,44.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 03:00:00,Batang Station,A,2,OFF,OFF,78.95,48.99,0,1391.6,288,0.021,0.055,0.039,0.04,0.044,0.036,0.047,0.044,0.038,0.042,0.049,0.055,0.055,31.6,30.6,32.0,31.8,32.0,HEALTHY,,,,SYNTHETIC,
2025-09-17 03:00:00,Batang Station,B,3,OFF,OFF,78.95,48.99,0,1621.6,228,0.04,0.035,0.044,0.047,0.039,0.041,0.025,0.055,0.043,0.037,0.032,0.024,0.055,30.9,29.9,30.8,30.4,30.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 03:00:00,Batang Station,C,4,OFF,OFF,78.95,48.99,0,2118.4,348,0.055,0.037,0.041,0.031,0.06,0.049,0.042,0.064,0.026,0.063,0.036,0.057,0.064,30.7,31.0,30.7,31.1,31.1,HEALTHY,,,,SYNTHETIC,
2025-09-17 03:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,78.95,48.99,62.98,1490.2,359,0.49,0.504,0.394,0.473,0.407,0.46,0.465,0.431,0.484,0.478,0.44,0.506,0.506,39.9,36.2,41.4,43.9,43.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 04:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,84.92,53.72,65.26,1392.6,289,0.403,0.502,0.401,0.41,0.412,0.473,0.521,0.365,0.428,0.493,0.415,0.491,0.521,47.3,41.2,54.0,63.8,63.8,HEALTHY,,,,SYNTHETIC,
2025-09-17 04:00:00,Batang Station,B,3,OFF,OFF,84.92,53.72,0,1621.6,228,0.042,0.042,0.058,0.029,0.034,0.045,0.053,0.042,0.045,0.019,0.031,0.048,0.058,30.1,29.1,29.8,28.7,30.1,HEALTHY,,,,SYNTHETIC,
2025-09-17 04:00:00,Batang Station,C,4,OFF,OFF,84.92,53.72,0,2118.4,348,0.031,0.038,0.058,0.035,0.031,0.037,0.023,0.033,0.039,0.033,0.043,0.045,0.058,31.3,30.1,30.7,30.4,31.3,HEALTHY,,,,SYNTHETIC,
2025-09-17 04:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,84.92,53.72,72.58,1491.2,359,0.502,0.377,0.472,0.49,0.433,0.478,0.517,0.411,0.456,0.562,0.496,0.566,0.566,41.9,38.2,41.2,47.1,47.1,HEALTHY,,,,SYNTHETIC,
2025-09-17 05:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,80.69,56.15,63.38,1393.6,289,0.484,0.434,0.383,0.415,0.391,0.414,0.552,0.437,0.463,0.537,0.406,0.509,0.552,42.6,40.8,54.0,64.9,64.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 05:00:00,Batang Station,B,3,OFF,OFF,80.69,56.15,0,1621.6,228,0.033,0.05,0.038,0.042,0.048,0.055,0.036,0.034,0.048,0.047,0.031,0.027,0.055,29.4,30.0,29.7,30.6,30.6,HEALTHY,,,,SYNTHETIC,
2025-09-17 05:00:00,Batang Station,C,4,OFF,OFF,80.69,56.15,0,2118.4,348,0.043,0.04,0.036,0.052,0.036,0.04,0.039,0.047,0.046,0.025,0.045,0.047,0.052,30.1,30.3,30.3,30.2,30.3,HEALTHY,,,,SYNTHETIC,
2025-09-17 05:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,80.69,56.15,66.24,1492.2,359,0.463,0.473,0.437,0.427,0.287,0.46,0.582,0.45,0.451,0.511,0.435,0.483,0.582,41.3,35.2,41.9,43.6,43.6,HEALTHY,,,,SYNTHETIC,
2025-09-17 06:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,91.27,60.71,68.87,1394.6,289,0.444,0.439,0.382,0.415,0.417,0.399,0.494,0.445,0.468,0.576,0.464,0.525,0.576,48.3,40.1,52.9,65.7,65.7,HEALTHY,,,,SYNTHETIC,
2025-09-17 06:00:00,Batang Station,B,3,OFF,OFF,91.27,60.71,0,1621.6,228,0.045,0.047,0.018,0.032,0.03,0.033,0.029,0.03,0.027,0.041,0.04,0.058,0.058,28.1,27.9,27.9,29.4,29.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 06:00:00,Batang Station,C,4,OFF,OFF,91.27,60.71,0,2118.4,348,0.04,0.039,0.038,0.044,0.05,0.03,0.045,0.054,0.06,0.044,0.018,0.028,0.06,28.9,29.3,29.0,28.6,29.3,HEALTHY,,,,SYNTHETIC,
2025-09-17 06:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,91.27,60.71,73.19,1493.2,359,0.444,0.433,0.462,0.486,0.386,0.459,0.54,0.438,0.505,0.532,0.442,0.481,0.54,40.5,35.6,42.1,46.5,46.5,HEALTHY,,,,SYNTHETIC,
2025-09-17 07:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,94.85,65.48,71.5,1395.6,289,0.418,0.353,0.47,0.445,0.433,0.383,0.52,0.432,0.469,0.562,0.434,0.602,0.602,46.4,40.7,54.5,63.3,63.3,HEALTHY,,,,SYNTHETIC,
2025-09-17 07:00:00,Batang Station,B,3,OFF,OFF,94.85,65.48,0,1621.6,228,0.041,0.027,0.027,0.066,0.044,0.047,0.038,0.028,0.05,0.022,0.025,0.031,0.066,28.4,29.4,29.1,28.2,29.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 07:00:00,Batang Station,C,4,OFF,OFF,94.85,65.48,0,2118.4,348,0.055,0.035,0.045,0.03,0.036,0.051,0.039,0.036,0.029,0.04,0.034,0.015,0.055,28.9,30.1,29.7,29.0,30.1,HEALTHY,,,,SYNTHETIC,
2025-09-17 07:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,94.85,65.48,67.41,1494.2,359,0.513,0.436,0.347,0.445,0.399,0.438,0.471,0.433,0.466,0.504,0.39,0.488,0.513,40.7,36.0,45.6,45.5,45.6,HEALTHY,,,,SYNTHETIC,
2025-09-17 08:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,101.14,75.66,72.32,1396.6,289,0.437,0.422,0.459,0.486,0.413,0.449,0.594,0.492,0.389,0.544,0.422,0.494,0.594,49.1,41.7,57.3,64.9,64.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 08:00:00,Batang Station,B,3,ON,RUNNING_NORMAL,101.14,75.66,68.84,1622.6,229,0.41,0.459,0.436,0.441,0.42,0.464,0.547,0.464,0.442,0.494,0.397,0.482,0.547,38.1,35.9,41.3,46.3,46.3,HEALTHY,,,,SYNTHETIC,
2025-09-17 08:00:00,Batang Station,C,4,OFF,OFF,101.14,75.66,0,2118.4,348,0.037,0.042,0.045,0.032,0.04,0.039,0.037,0.035,0.029,0.029,0.022,0.027,0.045,29.6,29.8,30.0,29.2,30.0,HEALTHY,,,,SYNTHETIC,
2025-09-17 08:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,101.14,75.66,81.11,1495.2,359,0.519,0.465,0.52,0.522,0.455,0.547,0.553,0.463,0.452,0.579,0.469,0.545,0.579,42.6,40.0,44.7,46.4,46.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 09:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,90.59,60.24,71.32,1397.6,289,0.473,0.473,0.379,0.474,0.433,0.454,0.526,0.48,0.46,0.642,0.476,0.592,0.642,45.8,41.6,57.1,64.1,64.1,HEALTHY,,,,SYNTHETIC,
2025-09-17 09:00:00,Batang Station,B,3,OFF,OFF,90.59,60.24,0,1622.6,229,0.038,0.043,0.032,0.035,0.048,0.047,0.042,0.041,0.031,0.044,0.027,0.025,0.048,29.3,28.8,29.4,30.2,30.2,HEALTHY,,,,SYNTHETIC,
2025-09-17 09:00:00,Batang Station,C,4,OFF,OFF,90.59,60.24,0,2118.4,348,0.05,0.047,0.037,0.034,0.029,0.034,0.052,0.036,0.045,0.052,0.053,0.036,0.053,30.0,30.7,30.1,29.9,30.7,HEALTHY,,,,SYNTHETIC,
2025-09-17 09:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,90.59,60.24,71.2,1496.2,359,0.513,0.379,0.438,0.454,0.338,0.385,0.594,0.448,0.397,0.529,0.357,0.51,0.594,41.5,37.7,41.4,44.7,44.7,HEALTHY,,,,SYNTHETIC,
2025-09-17 10:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,94.9,71.04,77.39,1398.6,289,0.436,0.474,0.427,0.434,0.445,0.469,0.551,0.477,0.438,0.625,0.484,0.512,0.625,48.2,42.0,56.3,65.5,65.5,HEALTHY,,,,SYNTHETIC,
2025-09-17 10:00:00,Batang Station,B,3,OFF,OFF,94.9,71.04,0,1622.6,229,0.025,0.047,0.048,0.058,0.038,0.041,0.034,0.02,0.012,0.037,0.025,0.039,0.058,28.9,28.9,30.4,30.5,30.5,HEALTHY,,,,SYNTHETIC,
2025-09-17 10:00:00,Batang Station,C,4,OFF,OFF,94.9,71.04,0,2118.4,348,0.012,0.04,0.027,0.042,0.057,0.038,0.051,0.042,0.055,0.054,0.033,0.04,0.057,30.3,29.8,29.3,30.0,30.3,HEALTHY,,,,SYNTHETIC,
2025-09-17 10:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,94.9,71.04,75.12,1497.2,359,0.445,0.435,0.425,0.494,0.389,0.386,0.544,0.416,0.407,0.524,0.459,0.581,0.581,41.9,37.9,42.8,45.5,45.5,HEALTHY,,,,SYNTHETIC,
2025-09-17 11:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,87.96,64.58,73.19,1399.6,289,0.46,0.369,0.474,0.452,0.446,0.414,0.611,0.453,0.504,0.56,0.449,0.497,0.611,46.3,40.9,55.7,64.0,64.0,HEALTHY,,,,SYNTHETIC,
2025-09-17 11:00:00,Batang Station,B,3,OFF,OFF,87.96,64.58,0,1622.6,229,0.021,0.04,0.02,0.021,0.038,0.04,0.041,0.047,0.046,0.04,0.029,0.047,0.047,30.7,31.0,29.4,29.8,31.0,HEALTHY,,,,SYNTHETIC,
2025-09-17 11:00:00,Batang Station,C,4,OFF,OFF,87.96,64.58,0,2118.4,348,0.055,0.041,0.041,0.053,0.027,0.039,0.047,0.044,0.029,0.052,0.028,0.06,0.06,30.4,29.6,30.2,30.7,30.7,HEALTHY,,,,SYNTHETIC,
2025-09-17 11:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,87.96,64.58,72.68,1498.2,359,0.566,0.404,0.383,0.444,0.505,0.445,0.521,0.467,0.478,0.481,0.423,0.495,0.566,41.3,37.1,42.4,44.7,44.7,HEALTHY,,,,SYNTHETIC,
2025-09-17 12:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,86.15,62.87,66.74,1400.6,289,0.42,0.429,0.395,0.406,0.451,0.408,0.554,0.447,0.509,0.539,0.432,0.543,0.554,47.4,41.2,56.2,64.6,64.6,HEALTHY,,,,SYNTHETIC,
2025-09-17 12:00:00,Batang Station,B,3,OFF,OFF,86.15,62.87,0,1622.6,229,0.048,0.048,0.029,0.039,0.05,0.026,0.026,0.059,0.04,0.038,0.045,0.037,0.059,30.5,31.5,31.0,31.9,31.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 12:00:00,Batang Station,C,4,OFF,OFF,86.15,62.87,0,2118.4,348,0.039,0.027,0.027,0.041,0.032,0.033,0.023,0.043,0.043,0.048,0.018,0.036,0.048,30.7,31.0,31.1,30.5,31.1,HEALTHY,,,,SYNTHETIC,
2025-09-17 12:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,86.15,62.87,69.25,1499.2,359,0.472,0.409,0.42,0.468,0.451,0.462,0.476,0.466,0.47,0.566,0.475,0.489,0.566,41.8,36.1,43.2,45.2,45.2,HEALTHY,,,,SYNTHETIC,
2025-09-17 13:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,92.87,65.26,66.19,1401.6,289,0.526,0.508,0.383,0.393,0.427,0.438,0.562,0.432,0.432,0.618,0.467,0.477,0.618,45.4,40.1,54.4,64.2,64.2,HEALTHY,,,,SYNTHETIC,
2025-09-17 13:00:00,Batang Station,B,3,OFF,OFF,92.87,65.26,0,1622.6,229,0.023,0.019,0.03,0.046,0.047,0.04,0.057,0.052,0.055,0.046,0.034,0.04,0.057,31.9,31.1,31.4,30.7,31.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 13:00:00,Batang Station,C,4,OFF,OFF,92.87,65.26,0,2118.4,348,0.035,0.033,0.023,0.041,0.037,0.032,0.033,0.042,0.04,0.029,0.041,0.047,0.047,30.3,31.7,31.8,31.1,31.8,HEALTHY,,,,SYNTHETIC,
2025-09-17 13:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,92.87,65.26,71.04,1500.2,359,0.433,0.471,0.481,0.459,0.324,0.397,0.591,0.456,0.445,0.593,0.451,0.51,0.593,40.3,35.4,42.8,46.4,46.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 14:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,96.49,72.17,69.47,1402.6,289,0.394,0.505,0.399,0.51,0.419,0.387,0.558,0.446,0.469,0.578,0.471,0.534,0.578,45.1,42.2,54.1,64.1,64.1,HEALTHY,,,,SYNTHETIC,
2025-09-17 14:00:00,Batang Station,B,3,OFF,OFF,96.49,72.17,0,1622.6,229,0.03,0.029,0.048,0.025,0.05,0.029,0.035,0.035,0.046,0.048,0.047,0.048,0.05,32.4,31.0,31.0,32.0,32.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 14:00:00,Batang Station,C,4,OFF,OFF,96.49,72.17,0,2118.4,348,0.051,0.041,0.036,0.06,0.036,0.049,0.037,0.056,0.042,0.034,0.028,0.025,0.06,31.6,32.0,31.8,31.5,32.0,HEALTHY,,,,SYNTHETIC,
2025-09-17 14:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,96.49,72.17,73.02,1501.2,359,0.501,0.374,0.426,0.467,0.358,0.463,0.501,0.455,0.416,0.549,0.512,0.536,0.549,40.1,37.2,40.6,44.8,44.8,HEALTHY,,,,SYNTHETIC,
2025-09-17 15:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,98.2,72.45,74.87,1403.6,289,0.43,0.427,0.505,0.522,0.463,0.447,0.548,0.479,0.431,0.617,0.495,0.594,0.617,49.5,39.1,53.5,64.4,64.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 15:00:00,Batang Station,B,3,OFF,OFF,98.2,72.45,0,1622.6,229,0.039,0.049,0.036,0.048,0.035,0.069,0.03,0.042,0.049,0.051,0.028,0.033,0.069,34.4,34.0,33.5,33.3,34.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 15:00:00,Batang Station,C,4,OFF,OFF,98.2,72.45,0,2118.4,348,0.037,0.04,0.069,0.021,0.044,0.053,0.042,0.051,0.019,0.049,0.032,0.034,0.069,32.3,32.0,32.6,32.5,32.6,HEALTHY,,,,SYNTHETIC,
2025-09-17 15:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,98.2,72.45,83.2,1502.2,359,0.521,0.472,0.442,0.494,0.439,0.424,0.518,0.407,0.473,0.609,0.468,0.521,0.609,42.5,39.3,42.2,45.5,45.5,HEALTHY,,,,SYNTHETIC,
2025-09-17 16:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,100.29,77.44,83.55,1404.6,289,0.499,0.458,0.401,0.529,0.455,0.458,0.651,0.586,0.422,0.632,0.514,0.517,0.651,45.8,42.1,56.4,65.7,65.7,HEALTHY,,,,SYNTHETIC,
2025-09-17 16:00:00,Batang Station,B,3,ON,RUNNING_NORMAL,100.29,77.44,64.21,1623.6,230,0.445,0.395,0.428,0.392,0.481,0.447,0.56,0.463,0.422,0.492,0.436,0.512,0.56,38.2,34.8,41.2,41.4,41.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 16:00:00,Batang Station,C,4,OFF,OFF,100.29,77.44,0,2118.4,348,0.029,0.03,0.029,0.046,0.031,0.045,0.046,0.038,0.051,0.05,0.032,0.031,0.051,32.0,32.7,33.4,32.0,33.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 16:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,100.29,77.44,80.15,1503.2,359,0.541,0.391,0.468,0.475,0.415,0.459,0.588,0.542,0.468,0.617,0.458,0.504,0.617,42.4,37.3,42.6,42.9,42.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 17:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,98.64,76.4,74.28,1405.6,289,0.481,0.421,0.428,0.419,0.396,0.441,0.532,0.398,0.489,0.555,0.473,0.549,0.555,47.0,42.7,56.1,63.9,63.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 17:00:00,Batang Station,B,3,OFF,OFF,98.64,76.4,0,1623.6,230,0.038,0.025,0.035,0.06,0.044,0.039,0.048,0.03,0.044,0.045,0.033,0.056,0.06,32.3,32.2,32.2,33.2,33.2,HEALTHY,,,,SYNTHETIC,
2025-09-17 17:00:00,Batang Station,C,4,OFF,OFF,98.64,76.4,0,2118.4,348,0.029,0.06,0.051,0.024,0.046,0.058,0.036,0.035,0.041,0.047,0.036,0.029,0.06,33.4,34.4,34.3,34.0,34.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 17:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,98.64,76.4,82.98,1504.2,359,0.47,0.414,0.555,0.508,0.403,0.454,0.58,0.513,0.543,0.577,0.42,0.54,0.58,42.0,37.7,43.1,46.6,46.6,HEALTHY,,,,SYNTHETIC,
2025-09-17 18:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,101.06,72.17,75.84,1406.6,289,0.523,0.469,0.477,0.492,0.444,0.481,0.572,0.549,0.478,0.6,0.495,0.552,0.6,47.8,38.8,54.0,62.4,62.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 18:00:00,Batang Station,B,3,ON,RUNNING_NORMAL,101.06,72.17,71.58,1624.6,231,0.454,0.406,0.442,0.41,0.415,0.435,0.548,0.514,0.537,0.523,0.468,0.502,0.548,37.5,34.9,40.7,46.3,46.3,HEALTHY,,,,SYNTHETIC,
2025-09-17 18:00:00,Batang Station,C,4,OFF,OFF,101.06,72.17,0,2118.4,348,0.043,0.029,0.049,0.043,0.034,0.056,0.07,0.025,0.028,0.059,0.036,0.022,0.07,32.7,34.3,32.8,32.8,34.3,HEALTHY,,,,SYNTHETIC,
2025-09-17 18:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,101.06,72.17,72.01,1505.2,359,0.475,0.431,0.455,0.485,0.383,0.401,0.518,0.43,0.49,0.532,0.49,0.491,0.532,40.9,38.1,41.4,44.7,44.7,HEALTHY,,,,SYNTHETIC,
2025-09-17 19:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,87.73,63.5,73.23,1407.6,289,0.45,0.438,0.468,0.452,0.466,0.359,0.571,0.438,0.497,0.519,0.427,0.509,0.571,45.1,41.0,54.4,62.4,62.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 19:00:00,Batang Station,B,3,OFF,OFF,87.73,63.5,0,1624.6,231,0.042,0.03,0.035,0.038,0.035,0.048,0.03,0.029,0.047,0.044,0.044,0.053,0.053,33.3,33.8,33.9,33.7,33.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 19:00:00,Batang Station,C,4,OFF,OFF,87.73,63.5,0,2118.4,348,0.048,0.048,0.026,0.035,0.025,0.036,0.051,0.042,0.037,0.039,0.039,0.04,0.051,33.7,33.6,33.3,33.0,33.7,HEALTHY,,,,SYNTHETIC,
2025-09-17 19:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,87.73,63.5,73.59,1506.2,359,0.476,0.381,0.399,0.439,0.429,0.443,0.509,0.408,0.466,0.57,0.43,0.487,0.57,38.1,38.2,43.4,44.1,44.1,HEALTHY,,,,SYNTHETIC,
2025-09-17 20:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,91.7,59.75,67.48,1408.6,289,0.442,0.448,0.421,0.462,0.383,0.367,0.564,0.446,0.442,0.578,0.44,0.511,0.578,48.2,43.5,53.7,63.4,63.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 20:00:00,Batang Station,B,3,OFF,OFF,91.7,59.75,0,1624.6,231,0.044,0.029,0.048,0.028,0.039,0.046,0.042,0.059,0.031,0.036,0.021,0.053,0.059,32.3,33.8,32.7,32.5,33.8,HEALTHY,,,,SYNTHETIC,
2025-09-17 20:00:00,Batang Station,C,4,OFF,OFF,91.7,59.75,0,2118.4,348,0.058,0.017,0.036,0.036,0.04,0.018,0.045,0.046,0.064,0.032,0.044,0.039,0.064,34.2,33.8,33.8,33.4,34.2,HEALTHY,,,,SYNTHETIC,
2025-09-17 20:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,91.7,59.75,73.89,1507.2,359,0.512,0.408,0.437,0.45,0.412,0.37,0.512,0.439,0.471,0.594,0.483,0.453,0.594,40.9,36.3,44.2,46.4,46.4,HEALTHY,,,,SYNTHETIC,
2025-09-17 21:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,86.74,63.38,66.65,1409.6,289,0.445,0.452,0.436,0.413,0.419,0.43,0.501,0.474,0.455,0.517,0.454,0.551,0.551,48.3,38.9,55.7,65.2,65.2,HEALTHY,,,,SYNTHETIC,
2025-09-17 21:00:00,Batang Station,B,3,OFF,OFF,86.74,63.38,0,1624.6,231,0.046,0.038,0.052,0.038,0.035,0.027,0.03,0.045,0.046,0.04,0.043,0.028,0.052,32.5,33.9,33.7,33.4,33.9,HEALTHY,,,,SYNTHETIC,
2025-09-17 21:00:00,Batang Station,C,4,OFF,OFF,86.74,63.38,0,2118.4,348,0.052,0.04,0.045,0.048,0.054,0.028,0.04,0.042,0.04,0.031,0.032,0.031,0.054,34.7,33.3,34.2,34.8,34.8,HEALTHY,,,,SYNTHETIC,
2025-09-17 21:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,86.74,63.38,73.76,1508.2,359,0.482,0.422,0.354,0.44,0.341,0.426,0.545,0.469,0.453,0.528,0.492,0.51,0.545,38.8,35.3,43.0,47.1,47.1,HEALTHY,,,,SYNTHETIC,
2025-09-17 22:00:00,Batang Station,A,2,OFF,OFF,73.43,45.74,0,1409.6,289,0.031,0.048,0.037,0.049,0.043,0.047,0.03,0.028,0.033,0.032,0.047,0.034,0.049,33.0,32.1,31.7,32.8,33.0,HEALTHY,,,,SYNTHETIC,
2025-09-17 22:00:00,Batang Station,B,3,OFF,OFF,73.43,45.74,0,1624.6,231,0.04,0.056,0.031,0.035,0.044,0.048,0.063,0.035,0.058,0.038,0.046,0.045,0.063,32.5,33.3,32.7,32.3,33.3,HEALTHY,,,,SYNTHETIC,
2025-09-17 22:00:00,Batang Station,C,4,OFF,OFF,73.43,45.74,0,2118.4,348,0.03,0.038,0.036,0.024,0.027,0.041,0.058,0.06,0.036,0.042,0.049,0.048,0.06,33.7,32.8,33.2,33.3,33.7,HEALTHY,,,,SYNTHETIC,
2025-09-17 22:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,73.43,45.74,63.43,1509.2,359,0.463,0.395,0.416,0.447,0.347,0.415,0.498,0.436,0.426,0.546,0.378,0.507,0.546,40.4,36.2,41.2,42.6,42.6,HEALTHY,,,,SYNTHETIC,
